TimeStamp,Water_elev,Water_temp
11/2/2021 3:00:00,490.13,32.18
11/2/2021 3:15:00,490.12,32.18
11/2/2021 3:30:00,490.14,32.18
11/2/2021 3:45:00,490.13,32.18
11/2/2021 4:00:00,490.13,32.18
11/2/2021 4:15:00,490.14,32.18
11/2/2021 4:30:00,490.12,32.18
11/2/2021 4:45:00,490.12,32.18
11/2/2021 5:00:00,490.14,32.18
11/2/2021 5:15:00,490.13,32.18
11/2/2021 5:30:00,490.14,32.18
11/2/2021 5:45:00,490.12,32.18
11/2/2021 6:00:00,490.12,32.18
11/2/2021 6:15:00,490.12,32.18
11/2/2021 6:30:00,490.14,32.18
11/2/2021 6:45:00,490.16,32.0
11/2/2021 7:00:00,490.13,32.0
11/2/2021 7:15:00,490.12,32.0
11/2/2021 7:30:00,490.12,32.0
11/2/2021 7:45:00,490.12,32.0
11/2/2021 8:00:00,490.13,32.0
11/2/2021 8:15:00,490.14,32.0
11/2/2021 8:30:00,490.13,32.0
11/2/2021 8:45:00,490.13,32.0
11/2/2021 9:00:00,490.12,32.0
11/2/2021 9:15:00,490.12,32.0
11/2/2021 9:30:00,490.12,32.0
11/2/2021 9:45:00,490.11,32.0
11/2/2021 10:00:00,490.11,32.0
11/2/2021 10:15:00,490.12,32.0
11/2/2021 10:30:00,490.11,32.0
11/2/2021 10:45:00,490.11,32.0
11/2/2021 11:00:00,490.12,32.0
11/2/2021 11:15:00,490.11,32.0
11/2/2021 11:30:00,490.12,32.0
11/2/2021 11:45:00,490.12,32.0
11/2/2021 12:00:00,490.13,32.18
11/2/2021 12:15:00,490.1,32.18
11/2/2021 12:30:00,490.12,32.18
11/2/2021 12:45:00,490.13,32.18
11/2/2021 13:00:00,490.12,32.18
11/2/2021 13:15:00,490.12,32.18
11/2/2021 13:30:00,490.12,32.18
11/2/2021 13:45:00,490.12,32.18
11/2/2021 14:00:00,490.11,32.18
11/2/2021 14:15:00,490.11,32.18
11/2/2021 14:30:00,490.1,32.18
11/2/2021 14:45:00,490.13,32.18
11/2/2021 15:00:00,490.12,32.36
11/2/2021 15:15:00,490.12,32.36
11/2/2021 15:30:00,490.11,32.36
11/2/2021 15:45:00,490.13,32.36
11/2/2021 16:00:00,490.1,32.36
11/2/2021 16:15:00,490.12,32.36
11/2/2021 16:30:00,490.11,32.36
11/2/2021 16:45:00,490.11,32.36
11/2/2021 17:00:00,490.11,32.36
11/2/2021 17:15:00,490.11,32.36
11/2/2021 17:30:00,490.1,32.36
11/2/2021 17:45:00,490.11,32.36
11/2/2021 18:00:00,490.1,32.36
11/2/2021 18:15:00,490.1,32.36
11/2/2021 18:30:00,490.11,32.36
11/2/2021 18:45:00,490.11,32.36
11/2/2021 19:00:00,490.11,32.36
11/2/2021 19:15:00,490.11,32.36
11/2/2021 19:30:00,490.1,32.36
11/2/2021 19:45:00,490.1,32.36
11/2/2021 20:00:00,490.1,32.36
11/2/2021 20:15:00,490.1,32.36
11/2/2021 20:30:00,490.12,32.36
11/2/2021 20:45:00,490.11,32.36
11/2/2021 21:00:00,490.1,32.36
11/2/2021 21:15:00,490.09,32.36
11/2/2021 21:30:00,490.09,32.36
11/2/2021 21:45:00,490.1,32.36
11/2/2021 22:00:00,490.09,32.36
11/2/2021 22:15:00,490.09,32.36
11/2/2021 22:30:00,490.11,32.36
11/2/2021 22:45:00,490.1,32.36
11/2/2021 23:00:00,490.09,32.36
11/2/2021 23:15:00,490.09,32.36
11/2/2021 23:30:00,490.09,32.54
11/2/2021 23:45:00,490.09,32.54
11/3/2021 0:00:00,490.09,32.54
11/3/2021 0:15:00,490.1,32.54
11/3/2021 0:30:00,490.1,32.54
11/3/2021 0:45:00,490.09,32.54
11/3/2021 1:00:00,490.08,32.54
11/3/2021 1:15:00,490.09,32.54
11/3/2021 1:30:00,490.08,32.54
11/3/2021 1:45:00,490.09,32.54
11/3/2021 2:00:00,490.09,32.54
11/3/2021 2:15:00,490.08,32.54
11/3/2021 2:30:00,490.09,32.54
11/3/2021 2:45:00,490.08,32.54
11/3/2021 3:00:00,490.08,32.54
11/3/2021 3:15:00,490.08,32.54
11/3/2021 3:30:00,490.08,32.54
11/3/2021 3:45:00,490.07,32.54
11/3/2021 4:00:00,490.08,32.54
11/3/2021 4:15:00,490.06,32.54
11/3/2021 4:30:00,490.07,32.54
11/3/2021 4:45:00,490.09,32.54
11/3/2021 5:00:00,490.08,32.54
11/3/2021 5:15:00,490.07,32.54
11/3/2021 5:30:00,490.07,32.54
11/3/2021 5:45:00,490.07,32.54
11/3/2021 6:00:00,490.07,32.54
11/3/2021 6:15:00,490.07,32.54
11/3/2021 6:30:00,490.07,32.54
11/3/2021 6:45:00,490.08,32.54
11/3/2021 7:00:00,490.08,32.54
11/3/2021 7:15:00,490.07,32.54
11/3/2021 7:30:00,490.07,32.54
11/3/2021 7:45:00,490.07,32.54
11/3/2021 8:00:00,490.07,32.54
11/3/2021 8:15:00,490.06,32.54
11/3/2021 8:30:00,490.08,32.54
11/3/2021 8:45:00,490.1,32.54
11/3/2021 9:00:00,490.06,32.54
11/3/2021 9:15:00,490.06,32.54
11/3/2021 9:30:00,490.06,32.54
11/3/2021 9:45:00,490.07,32.54
11/3/2021 10:00:00,490.08,32.54
11/3/2021 10:15:00,490.05,32.54
11/3/2021 10:30:00,490.06,32.72
11/3/2021 10:45:00,490.07,32.72
11/3/2021 11:00:00,490.06,32.72
11/3/2021 11:15:00,490.05,32.72
11/3/2021 11:30:00,490.06,32.72
11/3/2021 11:45:00,490.06,32.72
11/3/2021 12:00:00,490.05,32.72
11/3/2021 12:15:00,490.07,32.72
11/3/2021 12:30:00,490.07,32.72
11/3/2021 12:45:00,490.07,32.9
11/3/2021 13:00:00,490.05,32.9
11/3/2021 13:15:00,490.06,32.9
11/3/2021 13:30:00,490.06,32.9
11/3/2021 13:45:00,490.05,32.9
11/3/2021 14:00:00,490.07,32.9
11/3/2021 14:15:00,490.07,32.9
11/3/2021 14:30:00,490.05,32.9
11/3/2021 14:45:00,490.06,32.9
11/3/2021 15:00:00,490.08,32.9
11/3/2021 15:15:00,490.04,33.08
11/3/2021 15:30:00,490.08,33.08
11/3/2021 15:45:00,490.05,33.08
11/3/2021 16:00:00,490.06,33.08
11/3/2021 16:15:00,490.06,33.08
11/3/2021 16:30:00,490.08,33.08
11/3/2021 16:45:00,490.08,33.08
11/3/2021 17:00:00,490.06,33.08
11/3/2021 17:15:00,490.05,33.08
11/3/2021 17:30:00,490.07,33.08
11/3/2021 17:45:00,490.06,33.08
11/3/2021 18:00:00,490.05,33.08
11/3/2021 18:15:00,490.05,33.08
11/3/2021 18:30:00,490.05,33.26
11/3/2021 18:45:00,490.05,33.26
11/3/2021 19:00:00,490.05,33.26
11/3/2021 19:15:00,490.06,33.26
11/3/2021 19:30:00,490.07,33.26
11/3/2021 19:45:00,490.05,33.26
11/3/2021 20:00:00,490.05,33.26
11/3/2021 20:15:00,490.06,33.26
11/3/2021 20:30:00,490.06,33.26
11/3/2021 20:45:00,490.05,33.26
11/3/2021 21:00:00,490.04,33.26
11/3/2021 21:15:00,490.05,33.26
11/3/2021 21:30:00,490.06,33.26
11/3/2021 21:45:00,490.05,33.26
11/3/2021 22:00:00,490.05,33.26
11/3/2021 22:15:00,490.05,33.26
11/3/2021 22:30:00,490.05,33.26
11/3/2021 22:45:00,490.05,33.26
11/3/2021 23:00:00,490.05,33.26
11/3/2021 23:15:00,490.06,33.26
11/3/2021 23:30:00,490.04,33.08
11/3/2021 23:45:00,490.08,33.08
11/4/2021 0:00:00,490.04,33.08
11/4/2021 0:15:00,490.04,33.08
11/4/2021 0:30:00,490.06,33.08
11/4/2021 0:45:00,490.04,33.08
11/4/2021 1:00:00,490.05,33.08
11/4/2021 1:15:00,490.05,33.08
11/4/2021 1:30:00,490.06,32.9
11/4/2021 1:45:00,490.04,32.9
11/4/2021 2:00:00,490.04,32.9
11/4/2021 2:15:00,490.04,32.9
11/4/2021 2:30:00,490.05,32.9
11/4/2021 2:45:00,490.04,32.9
11/4/2021 3:00:00,490.05,32.9
11/4/2021 3:15:00,490.05,32.9
11/4/2021 3:30:00,490.04,32.9
11/4/2021 3:45:00,490.04,32.9
11/4/2021 4:00:00,490.05,32.9
11/4/2021 4:15:00,490.05,32.9
11/4/2021 4:30:00,490.05,32.9
11/4/2021 4:45:00,490.04,32.9
11/4/2021 5:00:00,490.05,32.9
11/4/2021 5:15:00,490.03,32.9
11/4/2021 5:30:00,490.04,32.9
11/4/2021 5:45:00,490.04,32.9
11/4/2021 6:00:00,490.04,32.9
11/4/2021 6:15:00,490.04,32.72
11/4/2021 6:30:00,490.04,32.72
11/4/2021 6:45:00,490.04,32.72
11/4/2021 7:00:00,490.04,32.72
11/4/2021 7:15:00,490.03,32.72
11/4/2021 7:30:00,490.03,32.72
11/4/2021 7:45:00,490.03,32.72
11/4/2021 8:00:00,490.04,32.72
11/4/2021 8:15:00,490.03,32.72
11/4/2021 8:30:00,490.04,32.72
11/4/2021 8:45:00,490.03,32.54
11/4/2021 9:00:00,490.02,32.54
11/4/2021 9:15:00,490.03,32.54
11/4/2021 9:30:00,490.03,32.54
11/4/2021 9:45:00,490.04,32.54
11/4/2021 10:00:00,490.04,32.54
11/4/2021 10:15:00,490.02,32.54
11/4/2021 10:30:00,490.04,32.36
11/4/2021 10:45:00,490.03,32.36
11/4/2021 11:00:00,490.06,32.36
11/4/2021 11:15:00,490.03,32.36
11/4/2021 11:30:00,490.03,32.36
11/4/2021 11:45:00,490.04,32.36
11/4/2021 12:00:00,490.02,32.36
11/4/2021 12:15:00,490.02,32.36
11/4/2021 12:30:00,490.04,32.36
11/4/2021 12:45:00,490.03,32.36
11/4/2021 13:00:00,490.03,32.18
11/4/2021 13:15:00,490.05,32.18
11/4/2021 13:30:00,490.0,32.18
11/4/2021 13:45:00,490.01,32.18
11/4/2021 14:00:00,490.03,32.18
11/4/2021 14:15:00,490.03,32.18
11/4/2021 14:30:00,490.02,32.18
11/4/2021 14:45:00,490.03,32.18
11/4/2021 15:00:00,490.03,32.18
11/4/2021 15:15:00,490.03,32.18
11/4/2021 15:30:00,490.01,32.18
11/4/2021 15:45:00,490.03,32.18
11/4/2021 16:00:00,490.01,32.18
11/4/2021 16:15:00,490.01,32.18
11/4/2021 16:30:00,490.0,32.18
11/4/2021 16:45:00,490.0,32.18
11/4/2021 17:00:00,490.0,32.18
11/4/2021 17:15:00,489.99,32.18
11/4/2021 17:30:00,489.99,32.18
11/4/2021 17:45:00,489.99,32.18
11/4/2021 18:00:00,490.0,32.18
11/4/2021 18:15:00,489.98,32.18
11/4/2021 18:30:00,489.97,32.18
11/4/2021 18:45:00,489.98,32.18
11/4/2021 19:00:00,489.97,32.18
11/4/2021 19:15:00,489.97,32.18
11/4/2021 19:30:00,489.98,32.18
11/4/2021 19:45:00,489.97,32.18
11/4/2021 20:00:00,489.97,32.18
11/4/2021 20:15:00,489.98,32.18
11/4/2021 20:30:00,489.99,32.18
11/4/2021 20:45:00,489.96,32.18
11/4/2021 21:00:00,489.97,32.18
11/4/2021 21:15:00,489.96,32.18
11/4/2021 21:30:00,489.97,32.18
11/4/2021 21:45:00,489.96,32.18
11/4/2021 22:00:00,489.98,32.18
11/4/2021 22:15:00,489.96,32.18
11/4/2021 22:30:00,489.95,32.18
11/4/2021 22:45:00,489.96,32.18
11/4/2021 23:00:00,489.96,32.18
11/4/2021 23:15:00,489.95,32.18
11/4/2021 23:30:00,489.95,32.18
11/4/2021 23:45:00,489.96,32.18
11/5/2021 0:00:00,489.94,32.18
11/5/2021 0:15:00,489.93,32.18
11/5/2021 0:30:00,489.94,32.0
11/5/2021 0:45:00,489.95,32.0
11/5/2021 1:00:00,489.92,32.0
11/5/2021 1:15:00,489.92,32.0
11/5/2021 1:30:00,489.9,32.0
11/5/2021 1:45:00,489.92,32.0
11/5/2021 2:00:00,489.91,32.0
11/5/2021 2:15:00,489.92,32.0
11/5/2021 2:30:00,489.9,32.0
11/5/2021 2:45:00,489.9,31.82
11/5/2021 3:00:00,489.91,32.0
11/5/2021 3:15:00,489.91,32.0
11/5/2021 3:30:00,489.93,32.0
11/5/2021 3:45:00,489.94,32.0
11/5/2021 4:00:00,489.95,32.0
11/5/2021 4:15:00,489.95,32.0
11/5/2021 4:30:00,489.97,32.0
11/5/2021 4:45:00,489.98,32.0
11/5/2021 5:00:00,490.01,32.0
11/5/2021 5:15:00,489.99,32.0
11/5/2021 5:30:00,490.0,32.0
11/5/2021 5:45:00,490.01,32.0
11/5/2021 6:00:00,490.03,32.0
11/5/2021 6:15:00,490.03,32.0
11/5/2021 6:30:00,490.04,32.0
11/5/2021 6:45:00,490.06,32.0
11/5/2021 7:00:00,490.07,32.0
11/5/2021 7:15:00,490.07,32.0
11/5/2021 7:30:00,490.08,32.0
11/5/2021 7:45:00,490.08,32.0
11/5/2021 8:00:00,490.08,32.0
11/5/2021 8:15:00,490.09,32.0
11/5/2021 8:30:00,490.09,32.0
11/5/2021 8:45:00,490.1,32.0
11/5/2021 9:00:00,490.1,32.0
11/5/2021 9:15:00,490.11,32.0
11/5/2021 9:30:00,490.12,32.0
11/5/2021 9:45:00,490.13,32.0
11/5/2021 10:00:00,490.12,32.0
11/5/2021 10:15:00,490.13,32.0
11/5/2021 10:30:00,490.14,32.0
11/5/2021 10:45:00,490.15,32.0
11/5/2021 11:00:00,490.15,32.0
11/5/2021 11:15:00,490.16,32.0
11/5/2021 11:30:00,490.17,32.0
11/5/2021 11:45:00,490.18,32.0
11/5/2021 12:00:00,490.17,32.0
11/5/2021 12:15:00,490.18,32.0
11/5/2021 12:30:00,490.18,32.0
11/5/2021 12:45:00,490.19,32.0
11/5/2021 13:00:00,490.19,32.0
11/5/2021 13:15:00,490.2,32.0
11/5/2021 13:30:00,490.21,32.0
11/5/2021 13:45:00,490.21,32.0
11/5/2021 14:00:00,490.2,32.0
11/5/2021 14:15:00,490.2,32.0
11/5/2021 14:30:00,490.2,32.0
11/5/2021 14:45:00,490.2,32.0
11/5/2021 15:00:00,490.21,32.0
11/5/2021 15:15:00,490.21,32.0
11/5/2021 15:30:00,490.18,32.0
11/5/2021 15:45:00,490.16,32.0
11/5/2021 16:00:00,490.13,32.0
11/5/2021 16:15:00,490.13,32.0
11/5/2021 16:30:00,490.13,32.0
11/5/2021 16:45:00,490.12,32.0
11/5/2021 17:00:00,490.13,32.0
11/5/2021 17:15:00,490.13,32.0
11/5/2021 17:30:00,490.14,32.0
11/5/2021 17:45:00,490.14,32.0
11/5/2021 18:00:00,490.15,32.0
11/5/2021 18:15:00,490.16,32.0
11/5/2021 18:30:00,490.16,32.0
11/5/2021 18:45:00,490.18,32.0
11/5/2021 19:00:00,490.17,32.0
11/5/2021 19:15:00,490.17,32.0
11/5/2021 19:30:00,490.17,32.0
11/5/2021 19:45:00,490.19,32.0
11/5/2021 20:00:00,490.17,32.0
11/5/2021 20:15:00,490.18,32.0
11/5/2021 20:30:00,490.19,32.0
11/5/2021 20:45:00,490.18,32.0
11/5/2021 21:00:00,490.19,32.0
11/5/2021 21:15:00,490.18,32.0
11/5/2021 21:30:00,490.19,32.0
11/5/2021 21:45:00,490.19,32.0
11/5/2021 22:00:00,490.19,32.0
11/5/2021 22:15:00,490.2,32.0
11/5/2021 22:30:00,490.2,32.0
11/5/2021 22:45:00,490.21,32.0
11/5/2021 23:00:00,490.22,32.0
11/5/2021 23:15:00,490.22,32.0
11/5/2021 23:30:00,490.25,32.0
11/5/2021 23:45:00,490.25,32.0
11/6/2021 0:00:00,490.26,32.0
11/6/2021 0:15:00,490.27,32.0
11/6/2021 0:30:00,490.29,32.0
11/6/2021 0:45:00,490.3,32.0
11/6/2021 1:00:00,490.3,32.0
11/6/2021 1:15:00,490.31,32.0
11/6/2021 1:30:00,490.32,32.0
11/6/2021 1:45:00,490.32,32.0
11/6/2021 2:00:00,490.34,32.0
11/6/2021 2:15:00,490.34,32.0
11/6/2021 2:30:00,490.35,32.0
11/6/2021 2:45:00,490.36,32.0
11/6/2021 3:00:00,490.36,32.0
11/6/2021 3:15:00,490.37,32.0
11/6/2021 3:30:00,490.38,32.0
11/6/2021 3:45:00,490.39,32.0
11/6/2021 4:00:00,490.4,32.0
11/6/2021 4:15:00,490.41,32.0
11/6/2021 4:30:00,490.41,32.0
11/6/2021 4:45:00,490.43,32.0
11/6/2021 5:00:00,490.43,32.0
11/6/2021 5:15:00,490.44,32.0
11/6/2021 5:30:00,490.45,32.0
11/6/2021 5:45:00,490.45,32.0
11/6/2021 6:00:00,490.48,32.0
11/6/2021 6:15:00,490.47,32.0
11/6/2021 6:30:00,490.48,32.0
11/6/2021 6:45:00,490.49,32.0
11/6/2021 7:00:00,490.49,32.0
11/6/2021 7:15:00,490.48,32.0
11/6/2021 7:30:00,490.48,32.0
11/6/2021 7:45:00,490.49,32.0
11/6/2021 8:00:00,490.49,32.0
11/6/2021 8:15:00,490.47,32.0
11/6/2021 8:30:00,490.46,32.0
11/6/2021 8:45:00,490.46,32.0
11/6/2021 9:00:00,490.46,32.0
11/6/2021 9:15:00,490.46,32.0
11/6/2021 9:30:00,490.47,32.0
11/6/2021 9:45:00,490.47,32.0
11/6/2021 10:00:00,490.47,32.0
11/6/2021 10:15:00,490.47,32.0
11/6/2021 10:30:00,490.47,32.0
11/6/2021 10:45:00,490.47,32.0
11/6/2021 11:00:00,490.49,32.0
11/6/2021 11:15:00,490.49,32.0
11/6/2021 11:30:00,490.5,32.0
11/6/2021 11:45:00,490.5,32.0
11/6/2021 12:00:00,490.51,32.0
11/6/2021 12:15:00,490.51,32.0
11/6/2021 12:30:00,490.52,32.0
11/6/2021 12:45:00,490.52,32.0
11/6/2021 13:00:00,490.51,32.0
11/6/2021 13:15:00,490.5,32.0
11/6/2021 13:30:00,490.49,32.0
11/6/2021 13:45:00,490.47,32.0
11/6/2021 14:00:00,490.46,32.0
11/6/2021 14:15:00,490.46,32.0
11/6/2021 14:30:00,490.46,32.0
11/6/2021 14:45:00,490.47,32.0
11/6/2021 15:00:00,490.48,32.0
11/6/2021 15:15:00,490.48,32.0
11/6/2021 15:30:00,490.49,32.0
11/6/2021 15:45:00,490.49,32.0
11/6/2021 16:00:00,490.49,32.0
11/6/2021 16:15:00,490.49,32.0
11/6/2021 16:30:00,490.48,32.0
11/6/2021 16:45:00,490.49,32.0
11/6/2021 17:00:00,490.5,32.0
11/6/2021 17:15:00,490.49,32.0
11/6/2021 17:30:00,490.42,32.0
11/6/2021 17:45:00,490.38,32.0
11/6/2021 18:00:00,490.36,32.0
11/6/2021 18:15:00,490.35,32.0
11/6/2021 18:30:00,490.33,32.0
11/6/2021 18:45:00,490.33,32.0
11/6/2021 19:00:00,490.32,32.0
11/6/2021 19:15:00,490.31,32.0
11/6/2021 19:30:00,490.34,32.0
11/6/2021 19:45:00,490.34,32.0
11/6/2021 20:00:00,490.33,32.0
11/6/2021 20:15:00,490.33,32.0
11/6/2021 20:30:00,490.33,32.0
11/6/2021 20:45:00,490.32,32.0
11/6/2021 21:00:00,490.32,32.0
11/6/2021 21:15:00,490.31,32.0
11/6/2021 21:30:00,490.31,32.0
11/6/2021 21:45:00,490.29,32.0
11/6/2021 22:00:00,490.3,32.0
11/6/2021 22:15:00,490.29,32.0
11/6/2021 22:30:00,490.29,32.0
11/6/2021 22:45:00,490.28,32.0
11/6/2021 23:00:00,490.29,32.0
11/6/2021 23:15:00,490.29,32.0
11/6/2021 23:30:00,490.3,32.0
11/6/2021 23:45:00,490.29,32.0
11/7/2021 0:00:00,490.29,32.0
11/7/2021 0:15:00,490.28,32.0
11/7/2021 0:30:00,490.27,32.0
11/7/2021 0:45:00,490.28,32.0
11/7/2021 1:00:00,490.27,32.0
11/7/2021 1:15:00,490.27,32.0
11/7/2021 1:30:00,490.27,32.0
11/7/2021 1:45:00,490.26,32.0
11/7/2021 2:00:00,490.26,32.0
11/7/2021 2:15:00,490.26,32.0
11/7/2021 2:30:00,490.26,32.0
11/7/2021 2:45:00,490.25,32.0
11/7/2021 3:00:00,490.25,32.0
11/7/2021 3:15:00,490.24,32.0
11/7/2021 3:30:00,490.24,32.0
11/7/2021 3:45:00,490.25,32.0
11/7/2021 4:00:00,490.25,32.0
11/7/2021 4:15:00,490.24,32.0
11/7/2021 4:30:00,490.24,32.0
11/7/2021 4:45:00,490.23,32.0
11/7/2021 5:00:00,490.24,32.0
11/7/2021 5:15:00,490.24,32.0
11/7/2021 5:30:00,490.25,32.0
11/7/2021 5:45:00,490.25,32.0
11/7/2021 6:00:00,490.25,32.0
11/7/2021 6:15:00,490.25,32.0
11/7/2021 6:30:00,490.25,32.0
11/7/2021 6:45:00,490.26,32.0
11/7/2021 7:00:00,490.25,32.0
11/7/2021 7:15:00,490.25,32.0
11/7/2021 7:30:00,490.24,32.0
11/7/2021 7:45:00,490.25,32.0
11/7/2021 8:00:00,490.24,32.0
11/7/2021 8:15:00,490.24,32.0
11/7/2021 8:30:00,490.26,32.0
11/7/2021 8:45:00,490.27,32.0
11/7/2021 9:00:00,490.27,32.0
11/7/2021 9:15:00,490.28,32.0
11/7/2021 9:30:00,490.28,32.0
11/7/2021 9:45:00,490.27,32.0
11/7/2021 10:00:00,490.26,32.0
11/7/2021 10:15:00,490.26,32.0
11/7/2021 10:30:00,490.27,32.0
11/7/2021 10:45:00,490.27,32.0
11/7/2021 11:00:00,490.26,32.0
11/7/2021 11:15:00,490.27,32.0
11/7/2021 11:30:00,490.27,32.0
11/7/2021 11:45:00,490.29,32.0
11/7/2021 12:00:00,490.29,32.0
11/7/2021 12:15:00,490.29,32.0
11/7/2021 12:30:00,490.29,32.0
11/7/2021 12:45:00,490.29,32.0
11/7/2021 13:00:00,490.29,32.0
11/7/2021 13:15:00,490.28,32.0
11/7/2021 13:30:00,490.29,32.0
11/7/2021 13:45:00,490.29,32.0
11/7/2021 14:00:00,490.28,32.0
11/7/2021 14:15:00,490.28,32.0
11/7/2021 14:30:00,490.28,32.0
11/7/2021 14:45:00,490.27,32.0
11/7/2021 15:00:00,490.26,32.0
11/7/2021 15:15:00,490.26,32.0
11/7/2021 15:30:00,490.25,32.0
11/7/2021 15:45:00,490.26,32.0
11/7/2021 16:00:00,490.27,32.0
11/7/2021 16:15:00,490.26,32.0
11/7/2021 16:30:00,490.26,32.0
11/7/2021 16:45:00,490.26,32.0
11/7/2021 17:00:00,490.26,32.0
11/7/2021 17:15:00,490.26,32.0
11/7/2021 17:30:00,490.25,32.0
11/7/2021 17:45:00,490.25,32.0
11/7/2021 18:00:00,490.25,32.0
11/7/2021 18:15:00,490.26,32.0
11/7/2021 18:30:00,490.25,32.0
11/7/2021 18:45:00,490.25,32.0
11/7/2021 19:00:00,490.25,32.0
11/7/2021 19:15:00,490.24,32.0
11/7/2021 19:30:00,490.25,32.0
11/7/2021 19:45:00,490.24,32.0
11/7/2021 20:00:00,490.25,32.0
11/7/2021 20:15:00,490.24,32.0
11/7/2021 20:30:00,490.24,32.0
11/7/2021 20:45:00,490.23,32.0
11/7/2021 21:00:00,490.24,32.0
11/7/2021 21:15:00,490.24,32.0
11/7/2021 21:30:00,490.24,32.0
11/7/2021 21:45:00,490.23,32.0
11/7/2021 22:00:00,490.24,32.0
11/7/2021 22:15:00,490.24,32.0
11/7/2021 22:30:00,490.24,32.0
11/7/2021 22:45:00,490.23,32.0
11/7/2021 23:00:00,490.23,32.0
11/7/2021 23:15:00,490.23,32.0
11/7/2021 23:30:00,490.23,32.0
11/7/2021 23:45:00,490.23,32.0
11/8/2021 0:00:00,490.24,32.0
11/8/2021 0:15:00,490.23,32.0
11/8/2021 0:30:00,490.23,32.0
11/8/2021 0:45:00,490.22,32.0
11/8/2021 1:00:00,490.23,32.0
11/8/2021 1:15:00,490.23,32.0
11/8/2021 1:30:00,490.23,32.0
11/8/2021 1:45:00,490.22,32.0
11/8/2021 2:00:00,490.22,32.0
11/8/2021 2:15:00,490.22,32.0
11/8/2021 2:30:00,490.22,32.0
11/8/2021 2:45:00,490.22,32.0
11/8/2021 3:00:00,490.22,32.0
11/8/2021 3:15:00,490.21,32.0
11/8/2021 3:30:00,490.22,32.0
11/8/2021 3:45:00,490.22,32.0
11/8/2021 4:00:00,490.22,32.0
11/8/2021 4:15:00,490.22,32.0
11/8/2021 4:30:00,490.22,32.0
11/8/2021 4:45:00,490.22,32.0
11/8/2021 5:00:00,490.22,32.0
11/8/2021 5:15:00,490.21,32.0
11/8/2021 5:30:00,490.2,32.0
11/8/2021 5:45:00,490.21,32.0
11/8/2021 6:00:00,490.21,32.0
11/8/2021 6:15:00,490.2,32.0
11/8/2021 6:30:00,490.2,32.0
11/8/2021 6:45:00,490.2,32.0
11/8/2021 7:00:00,490.2,32.0
11/8/2021 7:15:00,490.2,32.0
11/8/2021 7:30:00,490.2,32.0
11/8/2021 7:45:00,490.2,32.0
11/8/2021 8:00:00,490.2,32.0
11/8/2021 8:15:00,490.2,32.0
11/8/2021 8:30:00,490.21,32.0
11/8/2021 8:45:00,490.21,32.0
11/8/2021 9:00:00,490.2,32.0
11/8/2021 9:15:00,490.21,32.0
11/8/2021 9:30:00,490.21,32.0
11/8/2021 9:45:00,490.21,32.0
11/8/2021 10:00:00,490.21,32.0
11/8/2021 10:15:00,490.21,32.0
11/8/2021 10:30:00,490.21,32.0
11/8/2021 10:45:00,490.21,32.0
11/8/2021 11:00:00,490.21,32.0
11/8/2021 11:15:00,490.22,32.0
11/8/2021 11:30:00,490.22,32.0
11/8/2021 11:45:00,490.22,32.0
11/8/2021 12:00:00,490.23,32.0
11/8/2021 12:15:00,490.24,32.0
11/8/2021 12:30:00,490.25,32.0
11/8/2021 12:45:00,490.25,32.0
11/8/2021 13:00:00,490.26,32.0
11/8/2021 13:15:00,490.28,32.0
11/8/2021 13:30:00,490.29,32.0
11/8/2021 13:45:00,490.31,32.0
11/8/2021 14:00:00,490.33,32.0
11/8/2021 14:15:00,490.35,32.0
11/8/2021 14:30:00,490.4,32.0
11/8/2021 14:45:00,490.46,32.0
11/8/2021 15:00:00,490.52,32.0
11/8/2021 15:15:00,490.6,32.0
11/8/2021 15:30:00,490.68,32.0
11/8/2021 15:45:00,490.74,32.0
11/8/2021 16:00:00,490.82,32.0
11/8/2021 16:15:00,490.88,32.0
11/8/2021 16:30:00,490.97,32.0
11/8/2021 16:45:00,491.09,32.0
11/8/2021 17:00:00,491.19,32.0
11/8/2021 17:15:00,491.18,32.0
11/8/2021 17:30:00,491.11,32.0
11/8/2021 17:45:00,491.07,32.0
11/8/2021 18:00:00,491.06,32.0
11/8/2021 18:15:00,491.02,32.0
11/8/2021 18:30:00,491.0,32.0
11/8/2021 18:45:00,490.98,32.0
11/8/2021 19:00:00,490.98,32.0
11/8/2021 19:15:00,490.98,32.0
11/8/2021 19:30:00,490.94,32.0
11/8/2021 19:45:00,490.94,32.0
11/8/2021 20:00:00,490.92,32.0
11/8/2021 20:15:00,490.92,32.0
11/8/2021 20:30:00,490.92,32.0
11/8/2021 20:45:00,490.9,32.0
11/8/2021 21:00:00,490.89,32.0
11/8/2021 21:15:00,490.87,32.0
11/8/2021 21:30:00,490.85,32.0
11/8/2021 21:45:00,490.83,32.0
11/8/2021 22:00:00,490.8,32.0
11/8/2021 22:15:00,490.79,32.0
11/8/2021 22:30:00,490.78,32.0
11/8/2021 22:45:00,490.76,32.0
11/8/2021 23:00:00,490.74,32.0
11/8/2021 23:15:00,490.74,32.0
11/8/2021 23:30:00,490.74,32.0
11/8/2021 23:45:00,490.76,32.0
11/9/2021 0:00:00,490.76,32.0
11/9/2021 0:15:00,490.75,32.0
11/9/2021 0:30:00,490.73,32.0
11/9/2021 0:45:00,490.72,32.0
11/9/2021 1:00:00,490.7,32.0
